"NAME","mean_pm25_exact"
"Lincoln",7.50258445739746
"Howell",7.50258350372314
"Henderson",7.50245237350464
"Baraga",7.50036001205444
"Robeson",7.4994010925293
"Gloucester",7.4992265701294
"Bulloch",7.4985466003418
"Kershaw",7.49719905853271
"Saline",7.49483442306519
"Wayne",7.49459362030029
"Alger",7.4940938949585
"Long",7.49166393280029
"Mitchell",7.4912109375
"Calhoun",7.49045467376709
"Treasure",7.49036407470703
"Knox",7.48945713043213
"Lenoir",7.48934125900269
"St. Johns",7.4841775894165
"Duval",7.48404932022095
"Glacier",7.4804277420044
"Brantley",7.47994136810303
"Carter",7.47842836380005
"Putnam",7.47788429260254
"Suffolk",7.47767019271851
"Thayer",7.47698450088501
"Schoolcraft",7.47538137435913
"Franklin",7.47243118286133
"Blaine",7.46852254867554
"Gregory",7.46758317947388
"Sussex",7.46746253967285
"Buncombe",7.46692132949829
"Jackson",7.4656229019165
"Real",7.46533012390137
"Edgecombe",7.46457386016846
"Fulton",7.46309947967529
"Douglas",7.46306324005127
"Searcy",7.45996618270874
"Northampton",7.45896482467651
"Camden",7.45730781555176
"Cuming",7.45639991760254
"Johnson",7.45450067520142
"Wright",7.44836854934692
"Watauga",7.44706869125366
"Stone",7.44667339324951
"Screven",7.44587326049805
"Merced",7.4457802772522
"Butler",7.44363784790039
"Calhoun",7.44302654266357
"Barnwell",7.44004440307617
"Jewell",7.43934774398804
"Bradford",7.43550109863281
"Pitt",7.43488788604736
"Unicoi",7.43376970291138
"Major",7.4333119392395
"Brown",7.43189191818237
"Effingham",7.4304051399231
"Alachua",7.42443513870239
"Izard",7.42270755767822
"Caddo",7.42083406448364
"Jasper",7.42017984390259
"Chowan",7.41969537734985
"Sumter",7.41964292526245
"Tripp",7.41096925735474
"Brevard",7.41020059585571
"Highlands",7.4081974029541
"Union",7.40816879272461
"Rosebud",7.40614986419678
"Gogebic",7.40322351455688
"Butte",7.40079832077026
"Pondera",7.40034294128418
"Surry",7.40002393722534
"Okeechobee",7.39828824996948
"Darlington",7.39388942718506
"Jim Wells",7.39181852340698
"Menard",7.39166975021362
"Southampton",7.39166641235352
"Rice",7.38349437713623
"Fergus",7.38001394271851
"La Salle",7.37896823883057
"Colfax",7.3748574256897
"Jones",7.37431812286377
"Ocean",7.37281131744385
"Ashe",7.37053871154785
"Northumberland",7.36946439743042
"Franklin",7.36540508270264
"Meade",7.36433696746826
"Bladen",7.36177587509155
"Berkeley",7.36172580718994
"Lee",7.36000347137451
"Seward",7.3569712638855
"Sanders",7.35473871231079
"Platte",7.35417652130127
"Midland",7.34571409225464
"Hertford",7.34403991699219
"Perquimans",7.34325265884399
"Nuckolls",7.33709955215454
"Russell",7.32542419433594
"Dorchester",7.32496166229248
"Stanton",7.32380437850952
"Oglala Lakota",7.32269763946533
"Pratt",7.32146739959717
"Beaufort",7.32096147537231
"Mellette",7.31748867034912
"San Joaquin",7.31698226928711
"Suffolk",7.31694269180298
"Bristol",7.31607866287231
"Orangeburg",7.31381034851074
"Boyd",7.3136248588562
"Eastland",7.30987739562988
"Allendale",7.30880784988403
"Stafford",7.30723094940186
"Stephens",7.30410814285278
"Schleicher",7.30407667160034
"Hillsborough",7.29920387268066
"Pierce",7.29877138137817
"Indian River",7.29783964157104
"Webster",7.29632186889648
"Sutter",7.29415130615234
"Isle of Wight",7.2928671836853
"Barber",7.29150009155273
"Sussex",7.2902340888977
"Mathews",7.28983354568481
"Bamberg",7.28761386871338
"Providence",7.28688812255859
"Woods",7.28459739685059
"Poquoson",7.2829737663269
"Madison",7.28273677825928
"Avery",7.28232097625732
"Swain",7.27921199798584
"Colleton",7.27503061294556
"Uvalde",7.27456903457642
"Fillmore",7.27382659912109
"Middlesex",7.26995706558228
"Mitchell",7.26512479782104
"Polk",7.26383876800537
"Clay",7.26357460021973
"Barton",7.26324129104614
"Transylvania",7.26312446594238
"Antelope",7.25809955596924
"Pasquotank",7.25808048248291
"Bertie",7.25204372406006
"Young",7.24988746643066
"Shackelford",7.24423027038574
"Denver",7.24404191970825
"St. Lucie",7.24201679229736
"Lane",7.24085998535156
"Hampton",7.23665237426758
"Osborne",7.23422908782959
"Martin",7.23168039321899
"Clarendon",7.22625541687012
"Madison",7.22378492355347
"Stanislaus",7.22316026687622
"Kent",7.21766471862793
"Merrimack",7.21737051010132
"Hall",7.2118821144104
"Smith",7.21018934249878
"Worcester",7.20475244522095
"Adams",7.19781875610352
"Ontonagon",7.1945424079895
"Yancey",7.19328355789185
"Pennington",7.18789863586426
"Dillon",7.18779754638672
"York",7.18636751174927
"Gates",7.17833662033081
"Merrick",7.1774263381958
"Boone",7.17452001571655
"Florence",7.17406463623047
"Macon",7.16810750961304
"Teton",7.16421556472778
"Nance",7.16378021240234
"Franklin",7.15459775924683
"Oxford",7.15012216567993
"Jones",7.1435399055481
"Craven",7.14275074005127
"Kiowa",7.13241720199585
"Houghton",7.12942171096802
"Hamilton",7.12561225891113
"Glasscock",7.12057161331177
"Atlantic",7.11841869354248
"Clark",7.11614656448364
"Onslow",7.11403703689575
"Salt Lake",7.11282300949097
"Pamlico",7.11128807067871
"Comanche",7.10942792892456
"Callahan",7.10897159576416
"Curry",7.10415458679199
"Howard",7.10278415679932
"Lower Connecticut River Valley",7.09557676315308
"Buffalo",7.08888006210327
"Haywood",7.08721351623535
"Humboldt",7.07825326919556
"Keya Paha",7.07448768615723
"Sherman",7.07422113418579
"Brooks",7.07119941711426
"Jim Hogg",7.07035970687866
"Kearney",7.06997203826904
"Horry",7.06599569320679
"Valley",7.06450414657593
"Throckmorton",7.0634446144104
"Camden",7.05551528930664
"Sterling",7.05521535873413
"Cascade",7.05047941207886
"Greeley",7.04730892181396
"Dimmit",7.04724359512329
"Harlan",7.04651594161987
"Georgetown",7.0456485748291
"Phillips",7.0400218963623
"Ellis",7.03816795349121
"Zavala",7.02983045578003
"Jackson",7.02677917480469
"Dawson",7.02610111236572
"Imperial",7.02602386474609
"Essex",7.01556539535522
"Marion",7.01204919815063
"Washington",7.01149606704712
"Todd",7.00641202926636
"Carroll",7.00087451934814
"Skagit",7.00029039382935
"Holt",6.99867486953735
"Phelps",6.99803352355957
"Northeastern Connecticut",6.99778509140015
"Baylor",6.99496173858643
"Somerset",6.9945478439331
"Coleman",6.99266338348389
"Pawnee",6.99131107330322
"Pender",6.99031448364258
"Edwards",6.98585796356201
"Cape May",6.98567867279053
"Woodward",6.9845085144043
"Pecos",6.98441410064697
"Brunswick",6.98074388504028
"Contra Costa",6.97909355163574
"Rooks",6.979088306427
"Belknap",6.97659969329834
"Kiowa",6.97623062133789
"Aroostook",6.97546052932739
"Harper",6.9748272895813
"Tillman",6.9650764465332
"Ford",6.96493339538574
"Meade",6.96359300613403
"Keweenaw",6.9621148109436
"Frio",6.95892858505249
"Williamsburg",6.95770406723022
"Powder River",6.95489501953125
"Rush",6.95427370071411
"Bennett",6.93040609359741
"Custer",6.92886114120483
"Hodgeman",6.9210615158081
"Columbus",6.92005205154419
"Southeastern Connecticut",6.90963888168335
"Wheeler",6.90652275085449
"Wilbarger",6.90204048156738
"Siskiyou",6.89918041229248
"Gosper",6.89635467529297
"Canyon",6.88574600219727
"Musselshell",6.88226222991943
"Accomack",6.88169574737549
"Gray",6.88070344924927
"Northampton",6.87952613830566
"Piscataquis",6.87267827987671
"Bristol",6.87168550491333
"Currituck",6.8705644607544
"Hyde",6.86311769485474
"Adams",6.86080932617188
"Rockingham",6.85883235931396
"Ochiltree",6.84791374206543
"Dewey",6.8474383354187
"Furnas",6.83812284469604
"Finney",6.83802556991577
"Custer",6.83595132827759
"Yuba",6.83025646209717
"Lipscomb",6.82875919342041
"Davis",6.82779550552368
"Beaver",6.81860685348511
"Norton",6.81714248657227
"Dare",6.81451845169067
"Carteret",6.80763006210327
"Runnels",6.79975271224976
"Rock",6.7981071472168
"Haskell",6.7976016998291
"Graham",6.79198598861694
"Tyrrell",6.79070138931274
"Whitman",6.78642797470093
"Trego",6.78119850158691
"Snohomish",6.77660751342773
"Ness",6.76224946975708
"Seward",6.75830459594727
"Garfield",6.74687767028809
"Taylor",6.74660968780518
"Ellis",6.74079513549805
"Lincoln",6.73692512512207
"Solano",6.73216962814331
"Red Willow",6.73064661026001
"Alameda",6.7239499092102
"Yolo",6.72296953201294
"Frontier",6.72245216369629
"Brown",6.71157789230347
"Judith Basin",6.70171403884888
"Loup",6.69944095611572
"Crook",6.67469072341919
"Haskell",6.67190980911255
"Jones",6.67184591293335
"Lane",6.66817998886108
"Gove",6.66666841506958
"Kitsap",6.6555871963501
"Logan",6.65375232696533
"Hansford",6.6515474319458
"Washita",6.64607000350952
"Broomfield",6.64572954177856
"Multnomah",6.63916063308716
"Washington",6.63311815261841
"Grant",6.63204288482666
"Kern",6.62892293930054
"Lawrence",6.62761783599854
"Decatur",6.62187719345093
"Blaine",6.62101793289185
"Kearny",6.61740398406982
"Ada",6.59325313568115
"Coke",6.59077262878418
"Ventura",6.58173608779907
"Jackson",6.57993268966675
"Knox",6.57839584350586
"Riverside",6.57789087295532
"Sheridan",6.57266044616699
"Custer",6.57173681259155
"Scott",6.57100486755371
"Howard",6.56302547454834
"Roberts",6.55981254577637
"Thomas",6.55904769897461
"Hayes",6.5525598526001
"Strafford",6.54874992370605
"Cherry",6.54780530929565
"Kittitas",6.5468430519104
"King",6.53936004638672
"Hemphill",6.53380680084229
"Logan",6.52446222305298
"Stevens",6.52349424362183
"Benewah",6.5183835029602
"Martin",6.51517581939697
"Hitchcock",6.51333236694336
"Yellowstone",6.50317811965942
"Keith",6.50077056884766
"Nolan",6.48021745681763
"Madera",6.47752094268799
"Shoshone",6.47676181793213
"Rawlins",6.47616147994995
"Greer",6.47464323043823
"McPherson",6.46668481826782
"Franklin",6.46396923065186
"Brewster",6.44395685195923
"Hooker",6.44124889373779
"Foard",6.43492841720581
"Reeves",6.4288535118103
"Lewis and Clark",6.42569828033447
"Mason",6.42377853393555
"Maricopa",6.4219799041748
"Sheridan",6.41978454589844
"Dawes",6.41320085525513
"Colusa",6.41036605834961
"Fresno",6.40124940872192
"Linn",6.39917182922363
"Plymouth",6.39751243591309
"Fall River",6.37032079696655
"San Diego",6.36687517166138
"Payette",6.36618328094482
"Trinity",6.36507415771484
"Wichita",6.362952709198
"Texas",6.3613224029541
"Hutchinson",6.3600811958313
"Hamilton",6.35379791259766
"Beckham",6.34924936294556
"Androscoggin",6.3470401763916
"Wheatland",6.34282732009888
"Cumberland",6.34230041503906
"Grant",6.34183692932129
"York",6.33722066879272
"Thomas",6.33304786682129
"Perkins",6.32419490814209
"Penobscot",6.3206615447998
"Hardeman",6.32011842727661
"Roger Mills",6.31821632385254
"Jefferson",6.30706691741943
"Newport",6.29314661026001
"Cheyenne",6.29140663146973
"Butte",6.29119920730591
"Arthur",6.28887462615967
"Chase",6.28830051422119
"Stonewall",6.28708696365356
"Dundy",6.28208351135254
"Calaveras",6.2792763710022
"Wallace",6.27912902832031
"Deuel",6.2790699005127
"Latah",6.27124643325806
"Golden Valley",6.26396179199219
"Walla Walla",6.26388168334961
"Missoula",6.26081132888794
"Mineral",6.25948524475098
"Benton",6.24641942977905
"Garden",6.24332189559937
"Ector",6.22476768493652
"Stanton",6.22423791885376
"Weston",6.19972944259644
"Glenn",6.19943428039551
"Nez Perce",6.19744634628296
"Sedgwick",6.18813323974609
"Broadwater",6.18540048599243
"Ward",6.18281507492065
"Loving",6.17358636856079
"Sherman",6.16822195053101
"Sherman",6.16290807723999
"Potter",6.16131830215454
"Moore",6.15614986419678
"Prowers",6.1521635055542
"Clark",6.14455366134644
"Crane",6.14031171798706
"San Bernardino",6.13894891738892
"Adams",6.13642740249634
"Harmon",6.13537502288818
"Arapahoe",6.1292986869812
"Mariposa",6.12475109100342
"Jackson",6.11917543411255
"Carson",6.11899900436401
"Kennebec",6.1184344291687
"Morrill",6.11083650588989
"Amador",6.10718202590942
"Logan",6.09842157363892
"Morton",6.09818601608276
"Mitchell",6.09341382980347
"Grays Harbor",6.09071969985962
"Phillips",6.0887975692749
"Tulare",6.0873064994812
"King",6.08218240737915
"Yuma",6.07855463027954
"Greeley",6.07828426361084
"Fisher",6.0637526512146
"Yakima",6.05648183822632
"Box Butte",6.05157136917114
"Gray",6.05099582672119
"Wheeler",6.04375457763672
"Santa Clara",6.03702116012573
"Campbell",6.03320360183716
"San Mateo",6.03302717208862
"Scotts Bluff",6.02998304367065
"Childress",6.01611280441284
"Big Horn",6.00084829330444
"Cottle",5.98731136322021
"Storey",5.97952556610107
"Lubbock",5.97276926040649
"Jerome",5.97164630889893
"Randall",5.96828889846802
"Pierce",5.96626853942871
"Meagher",5.96427011489868
"La Paz",5.95430707931519
"Placer",5.95190906524658
"Clackamas",5.94434785842896
"Deschutes",5.94162464141846
"Weber",5.93597793579102
"Cheyenne",5.93293142318726
"Carson City",5.9249324798584
"Minidoka",5.92278957366943
"Kit Carson",5.92102241516113
"Clark",5.91604375839233
"Powell",5.91227340698242
"Yuma",5.90875148773193
"Pinal",5.90638113021851
"Garfield",5.89751720428467
"Lewis",5.89134550094604
"Washington",5.88284158706665
"Shasta",5.87955570220947
"Scurry",5.87655735015869
"Santa Cruz",5.87028980255127
"Morgan",5.84191989898682
"Collingsworth",5.8351092338562
"Sioux",5.82984733581543
"Kiowa",5.82934665679932
"Cheyenne",5.82904386520386
"Gem",5.82288932800293
"Hall",5.82224416732788
"Borden",5.82142543792725
"Lynn",5.80619812011719
"Clearwater",5.80441379547119
"El Paso",5.80339002609253
"Gooding",5.79736328125
"Tehama",5.78785848617554
"Jefferson",5.78132200241089
"Lyon",5.76748991012573
"Columbia",5.76657247543335
"Armstrong",5.75938367843628
"Waldo",5.75056791305542
"Thurston",5.74378824234009
"Briscoe",5.73329877853394
"Niobrara",5.72687101364136
"Dawson",5.7239670753479
"Asotin",5.71793699264526
"San Luis Obispo",5.71676015853882
"Jefferson",5.6990532875061
"Motley",5.69441986083984
"Donley",5.69235897064209
"Kent",5.6893458366394
"Floyd",5.68860578536987
"Douglas",5.67509508132935
"El Dorado",5.66851377487183
"Bent",5.66774559020996
"Winkler",5.65631771087646
"Nevada",5.6468768119812
"Sherman",5.64567518234253
"Sagadahoc",5.64494848251343
"Washington",5.6401777267456
"Santa Barbara",5.63262987136841
"Marion",5.63133955001831
"Graham",5.63131666183472
"Lincoln",5.62961530685425
"Barnstable",5.6247386932373
"Hale",5.62438583374023
"Napa",5.61082124710083
"Garza",5.61056041717529
"Presidio",5.60936450958252
"Swisher",5.60401153564453
"Island",5.59858751296997
"Utah",5.5921106338501
"Stillwater",5.59195470809937
"Crosby",5.59173917770386
"Sweet Grass",5.57545804977417
"Dickens",5.57525396347046
"Wasco",5.56922197341919
"Klickitat",5.56921100616455
"Castro",5.56634187698364
"Malheur",5.56553316116333
"Greenlee",5.56316804885864
"Box Elder",5.54436445236206
"Culberson",5.54166412353516
"Lamb",5.54142236709595
"Deaf Smith",5.54066133499146
"Hancock",5.53751468658447
"Pima",5.52919435501099
"Weld",5.52618026733398
"Eddy",5.51639699935913
"Oldham",5.51107788085938
"Hood River",5.50220394134521
"Lincoln",5.49191761016846
"Churchill",5.48954677581787
"Jefferson",5.48919010162354
"Tooele",5.4842381477356
"Gaines",5.47622537612915
"Washington",5.47504949569702
"Marin",5.47276449203491
"Silver Bow",5.46970462799072
"Douglas",5.46862316131592
"Lewis",5.46740198135376
"Terry",5.46304607391357
"Modoc",5.4394359588623
"Hockley",5.43295574188232
"Banner",5.43079996109009
"Monterey",5.42690229415894
"Skamania",5.42461681365967
"Douglas",5.42050552368164
"Hartley",5.41841793060303
"Twin Falls",5.41580963134766
"Tuolumne",5.41569519042969
"Klamath",5.41354274749756
"Power",5.412672996521
"Hidalgo",5.40720367431641
"Gilliam",5.40156888961792
"Washington",5.40019989013672
"Washoe",5.39941310882568
"San Benito",5.39373683929443
"Andrews",5.39013433456421
"Bailey",5.38787651062012
"Jefferson",5.36363792419434
"Butte",5.36216068267822
"Oneida",5.35538625717163
"Goshen",5.34906435012817
"Bingham",5.34792804718018
"Dukes",5.3471851348877
"Umatilla",5.347008228302
"Owyhee",5.34159994125366
"Parmer",5.3407416343689
"Sheridan",5.33927726745605
"Baca",5.33644104003906
"Lincoln",5.33384704589844
"Lake",5.32989978790283
"Dallam",5.30580806732178
"Humboldt",5.30439901351929
"Morgan",5.30386257171631
"Lassen",5.30267524719238
"Baker",5.30203866958618
"Sierra",5.30192804336548
"Pershing",5.29578161239624
"Millard",5.29389429092407
"Clallam",5.29326963424683
"Granite",5.28380060195923
"Johnson",5.27880096435547
"Mendocino",5.27706098556519
"Hudspeth",5.27430438995361
"Cowlitz",5.26070642471313
"Nantucket",5.2600245475769
"Big Horn",5.2561092376709
"Madison",5.25309944152832
"Morrow",5.25187921524048
"Knox",5.25155115127563
"Yoakum",5.24935293197632
"Otero",5.24540948867798
"Deer Lodge",5.24358224868774
"Kimball",5.24323511123657
"Luna",5.23577976226807
"Lincoln",5.22842073440552
"Converse",5.21691846847534
"Cassia",5.21677780151367
"Cache",5.21261501312256
"Bernalillo",5.20552730560303
"Washakie",5.19883155822754
"Elmore",5.1851601600647
"Doña Ana",5.183189868927
"Elbert",5.18247747421265
"Valencia",5.18081378936768
"Franklin",5.17869138717651
"Juab",5.17797470092773
"Gallatin",5.17713117599487
"Carbon",5.17184448242188
"Sonoma",5.15984010696411
"Bannock",5.15460014343262
"Lake",5.15432214736938
"Cimarron",5.15022277832031
"Beaver",5.14188194274902
"Idaho",5.14025163650513
"Curry",5.13832855224609
"San Juan",5.13509130477905
"Inyo",5.12062215805054
"Harney",5.12029027938843
"Mohave",5.11800718307495
"Cochran",5.11502695083618
"Clark",5.10030460357666
"Adams",5.08244800567627
"Lea",5.08133220672607
"Crowley",5.07857084274292
"Gila",5.07684421539307
"Yavapai",5.06578063964844
"Ravalli",5.05332136154175
"Nye",5.05256986618042
"Pueblo",5.03452444076538
"Platte",5.03271007537842
"Plumas",5.02302026748657
"Mineral",5.02258920669556
"Boulder",5.01433324813843
"Yamhill",5.01156997680664
"Columbia",5.00357246398926
"Madison",4.98581171035767
"Sierra",4.98140096664429
"Union",4.97608184814453
"Grant",4.97047805786133
"Otero",4.96750926971436
"Wallowa",4.96404790878296
"Crook",4.9499363899231
"Chaves",4.94827556610107
"Quay",4.93218803405762
"Fremont",4.92802619934082
"Blaine",4.92029333114624
"El Paso",4.88716793060303
"Wheeler",4.88590812683105
"Beaverhead",4.87586164474487
"Cochise",4.87465524673462
"Esmeralda",4.87010717391968
"Roosevelt",4.86668539047241
"Hot Springs",4.84694194793701
"Lander",4.84684610366821
"Elko",4.84656238555908
"Iron",4.8316650390625
"Socorro",4.83137559890747
"White Pine",4.82872152328491
"Bonneville",4.82471752166748
"Natrona",4.81509447097778
"Emery",4.8132176399231
"Grant",4.80242538452148
"Jeff Davis",4.80039310455322
"Park",4.78981828689575
"Eureka",4.77946519851685
"Boise",4.7614254951477
"Wahkiakum",4.70609140396118
"Polk",4.70371389389038
"Laramie",4.68444538116455
"Lincoln",4.66629695892334
"Washington",4.65184259414673
"Catron",4.62913513183594
"Caribou",4.6261773109436
"De Baca",4.61874198913574
"Uintah",4.60241413116455
"Benton",4.59210205078125
"Alamosa",4.59084796905518
"Pacific",4.57866907119751
"Lemhi",4.57028579711914
"Teton",4.56715154647827
"Las Animas",4.5653247833252
"Apache",4.55034065246582
"Los Alamos",4.54619836807251
"Wayne",4.54430532455444
"Bear Lake",4.54059982299805
"Carbon",4.53058862686157
"Rich",4.52823305130005
"San Juan",4.5250244140625
"Union",4.51007843017578
"Sandoval",4.50289821624756
"Coconino",4.49828672409058
"Santa Fe",4.49467277526855
"Sweetwater",4.48656749725342
"Mono",4.48093128204346
"Harding",4.47852897644043
"Clatsop",4.47102403640747
"Navajo",4.47097969055176
"Sanpete",4.4509449005127
"Grand",4.44679880142212
"Park",4.43723726272583
"Camas",4.42867994308472
"Fremont",4.40994644165039
"Santa Cruz",4.40196657180786
"Valley",4.39706039428711
"Guadalupe",4.38060188293457
"Tillamook",4.37733459472656
"Lincoln",4.37428665161133
"Kane",4.37302350997925
"Cibola",4.36462116241455
"Larimer",4.35725927352905
"Coos",4.35374927520752
"Piute",4.34862232208252
"Fremont",4.33857727050781
"Custer",4.3367395401001
"Uinta",4.32012844085693
"Duchesne",4.31922769546509
"Mesa",4.30527925491333
"Wasatch",4.23761653900146
"San Miguel",4.22858953475952
"Sevier",4.22842454910278
"Garfield",4.22128915786743
"Albany",4.19910097122192
"Torrance",4.18630838394165
"Alpine",4.18012952804565
"Delta",4.1744122505188
"McKinley",4.16039705276489
"Carbon",4.16007137298584
"Huerfano",4.15673780441284
"Sublette",4.14253616333008
"Mora",4.10338640213013
"San Juan",4.10017395019531
"Rio Blanco",4.09901285171509
"Colfax",4.08758020401001
"Moffat",4.05737638473511
"Rio Arriba",4.04947090148926
"Taos",4.04673433303833
"Gilpin",4.04054832458496
"Lincoln",4.03784227371216
"Daggett",4.03755807876587
"Teller",4.03526639938354
"Garfield",3.98583817481995
"Rio Grande",3.98497557640076
"Conejos",3.98007726669312
"Summit",3.95768165588379
"Montezuma",3.93301343917847
"Montrose",3.92610645294189
"Teton",3.91691112518311
"Costilla",3.91342425346375
"Saguache",3.865394115448
"Custer",3.82170057296753
"Archuleta",3.81794357299805
"La Plata",3.80294108390808
"Clear Creek",3.76305103302002
"San Miguel",3.6964647769928
"Routt",3.69559049606323
"Park",3.6122407913208
"Dolores",3.59369111061096
"Chaffee",3.57603430747986
"San Juan",3.52969074249268
"Eagle",3.52241373062134
"Ouray",3.47516775131226
"Jackson",3.4736475944519
"Pitkin",3.43723964691162
"Grand",3.39177584648132
"Mineral",3.3012011051178
"Gunnison",3.25350618362427
"Summit",3.2321400642395
"Hinsdale",3.21248197555542
"Lake",3.12277507781982
