"NAME","facility_density"
"Andrews",0.20574790188612
"Butts",0.205392425920864
"Clark",0.205140847205965
"Palo Alto",0.203382049580964
"Thurston",0.203305608071458
"Bonneville",0.20317525513114
"Yellow Medicine",0.202316100372171
"Waldo",0.202314603772474
"Jackson",0.202233795231285
"Boone",0.201925295998118
"Polk",0.201873895023545
"Missaukee",0.201753130017449
"Fond du Lac",0.201657887568773
"Calhoun",0.201644300974653
"Cuming",0.201572490548013
"Somervell",0.201421391457874
"Lake",0.20135757567771
"Stevens",0.201331749684235
"Franklin",0.201078730159617
"Saline",0.201004875054488
"Cherokee",0.200684228200438
"Hamilton",0.200581470415729
"Isabella",0.200494505280257
"Scott",0.200355008618465
"Sac",0.200290684118172
"Greene",0.19991379293439
"Eaton",0.199905594579967
"Grand Isle",0.199675377398515
"Falls",0.199580572512258
"Franklin",0.199363986473169
"Cedar",0.199056476251832
"Bedford",0.198965634365135
"Morton",0.198500528927019
"Buckingham",0.19846608842085
"Worcester",0.198184820022604
"Shelby",0.197728140899859
"Chester",0.197576203123054
"Warrick",0.19744117629056
"Wilbarger",0.197401244744664
"Iowa",0.197167821220765
"Oldham",0.196533346263796
"Pointe Coupee",0.196206470805416
"Brazos",0.195927279130148
"Delta",0.195651009176167
"Guthrie",0.195311299103186
"Oxford",0.195151002915359
"Clear Creek",0.194980996692182
"Hancock",0.194168924511659
"Columbia",0.194057245492964
"Monroe",0.193889563250228
"King",0.193784641897786
"Marshall",0.193736180361179
"Lanier",0.19339214014966
"Fayette",0.193357032592081
"Morgan",0.193353655409739
"Southampton",0.192263658241871
"Fairfax",0.192077564225805
"Douglas",0.191948825759871
"Emmet",0.1919023187411
"Brookings",0.1918717060434
"Hamilton",0.191863003954703
"Crawford",0.191751756557754
"Dewey",0.191459240231543
"Pulaski",0.1912701618072
"Miami-Dade",0.191266895374957
"Hillsdale",0.190845406762013
"Dillon",0.189955988800763
"Fulton",0.189555352646094
"Wyandot",0.189460687344783
"Calhoun",0.189207823115182
"Vernon",0.189162398997718
"Broward",0.189083533068641
"Nemaha",0.188551125903953
"York",0.188520325532769
"Lee",0.188063009332937
"St. Bernard",0.187777289760508
"Portage",0.187709783302255
"Power",0.187396862021837
"Brown",0.187342778550445
"Warren",0.187213443703945
"Henry",0.187055757224604
"Franklin",0.186774073957852
"Upton",0.186693280350718
"Defiance",0.186459206908577
"Calaveras",0.18617114738903
"Cass",0.186075590457154
"Frederick",0.185946428428057
"Buchanan",0.185937873016717
"Woodward",0.18580650781779
"Harper",0.185569139204512
"Indiana",0.185088236753411
"Louisa",0.184921776162379
"Bracken",0.184811514015855
"Posey",0.184013572207656
"Lawrence",0.183834973928887
"Wichita",0.183083142482011
"Volusia",0.182972889723407
"Davis",0.182345442747371
"Deuel",0.182025704205699
"Union",0.181374297704549
"DeKalb",0.181340928548068
"West Feliciana",0.181225422154358
"Rockingham",0.180842007474374
"Knox",0.180556661755146
"Lyon",0.180531993247888
"Allegany",0.180500732025385
"Utah",0.180034314558811
"Clay",0.180018735126421
"Thomas",0.179617639613863
"Ida",0.178698140521124
"Warren",0.177937199714558
"Fauquier",0.177733211060211
"Gray",0.177669467188627
"Wapello",0.177104849907566
"Henry",0.176884867057544
"Columbia",0.176809293498056
"Daviess",0.176736616953669
"Clark",0.176633737034752
"Hancock",0.176284426178123
"Acadia",0.176145272129023
"Tazewell",0.176061181295732
"Larimer",0.175920585678928
"Watonwan",0.175583409942234
"Hunt",0.175110352056987
"Brunswick",0.173655599165208
"Okeechobee",0.17324053571999
"Anoka",0.173084328212559
"Hancock",0.17288976965734
"Perry",0.172754552823708
"Switzerland",0.172734735166288
"New Kent",0.172530265016805
"Essex",0.171942795657592
"St. Clair",0.171879694872499
"Marshall",0.171716685877818
"Alleghany",0.171648118412948
"Marathon",0.171451365091603
"Washington",0.171340541093954
"Crosby",0.171316982730852
"Kent",0.171129632207075
"Madison",0.171030017930078
"Wilkinson",0.170866475262952
"Lawrence",0.170840886074013
"Benton",0.170763007160914
"Canadian",0.170575955867204
"Kingfisher",0.170461307825708
"Oakland",0.170245005518341
"Washington",0.169271328750897
"Monroe",0.168803381127802
"Horry",0.168696946219009
"Santa Barbara",0.168504017744358
"Columbia",0.168093466463957
"Jack",0.167812571300895
"Ross",0.167114490251155
"Stewart",0.166565217037955
"Audrain",0.166226595668324
"Young",0.165933437349641
"Cook",0.165548280228132
"Jackson",0.165394885999826
"Leon",0.165048435756382
"Scott",0.164930763647409
"Cass",0.164871560216117
"Bartow",0.16445797299259
"Curry",0.164429683579991
"Belknap",0.164327286417128
"Gallia",0.163894143859336
"Hanover",0.163441666975698
"Harris",0.163339230440844
"Simpson",0.163299198215676
"Grant",0.163129306880185
"Plumas",0.162523578033095
"Calvert",0.16244928396964
"Ellis",0.162259059388478
"Crawford",0.161996688081472
"Polk",0.161908805698636
"Christian",0.161836149178054
"Carroll",0.161641555929457
"Johnson",0.160924458888779
"Lauderdale",0.160918931312063
"La Crosse",0.160862591656449
"Lincoln",0.16077950402399
"Reeves",0.16077029447253
"Sanilac",0.160254780983593
"Butler",0.160133682976692
"Jackson",0.160103205283775
"Wasatch",0.159853994591205
"Fayette",0.159701428875036
"Iron",0.159379632989861
"Washington",0.159369502401659
"Oliver",0.158426853108749
"Randolph",0.158310257456936
"Tattnall",0.158167229884646
"Clark",0.158001209364804
"Garland",0.157720292463473
"Gentry",0.157071977751734
"Sumter",0.156857310505721
"Putnam",0.156819891432958
"Sussex",0.156708987864856
"Mason",0.156657206769162
"Forsyth",0.156203598989997
"Palm Beach",0.156084106457887
"Charlotte",0.155964272230448
"Huron",0.155821576601032
"Concho",0.15546938300617
"Burt",0.155365429782819
"Umatilla",0.155328568204291
"Brooks",0.155167242791744
"Candler",0.155160880346983
"Montrose",0.154972560848039
"Cedar",0.154880123522042
"Union",0.154546445314062
"Oldham",0.154316091932794
"Bosque",0.154050433930842
"Pecos",0.153977386864873
"White",0.15386474877066
"Osceola",0.153834191510331
"Chattahoochee",0.15381370463061
"Roanoke",0.153680883319133
"Chickasaw",0.153126776116291
"Sedgwick",0.153053223553205
"Davis",0.15296101927574
"Allen",0.152834008940896
"Scott",0.152801648972034
"Chickasaw",0.152699792534028
"Mobile",0.152311064728772
"Lenawee",0.152160169905138
"Spokane",0.15176468167146
"Jefferson",0.151349459349716
"San Luis Obispo",0.151073553943916
"Abbeville",0.150880386227941
"Jefferson",0.15086582940607
"Iowa",0.150819076100921
"Wayne",0.150788483136571
"Appling",0.150784357146344
"Marion",0.150669357617496
"Seminole",0.150509435480777
"Lyon",0.150424008319385
"Erie",0.15018295470917
"Independence",0.150121631393387
"Lincoln",0.149660217711631
"Lowndes",0.14954699979435
"Floyd",0.148937808666754
"Clay",0.14887236779756
"Putnam",0.148601068787042
"Tipton",0.148154494911761
"Grant",0.148052607598553
"Covington",0.147958838106858
"Livingston",0.147653493272795
"Knox",0.147366907133104
"Menominee",0.146833136626229
"Muskegon",0.146440853888926
"Clayton",0.146109815594281
"Zapata",0.146004934078257
"McLennan",0.145654840695108
"Cheboygan",0.14559969809618
"Essex",0.145523145054486
"Sequatchie",0.14509788740038
"Yankton",0.145080815941634
"Yoakum",0.144798905273907
"Kanabec",0.144724238362938
"Marquette",0.144497638479706
"Harper",0.144276217545732
"Baldwin",0.143941655500958
"Livingston",0.14339604743687
"Washington",0.142965843823739
"Liberty",0.142714949791425
"Navarro",0.142194491902587
"Sumner",0.141950559637302
"Gregg",0.140010847461388
"Hall",0.139840922598464
"Seneca",0.13971575196496
"Taylor",0.139400712317255
"Haywood",0.139264590942918
"Richardson",0.139233241279381
"Lancaster",0.139104756526888
"Centre",0.138930068257373
"Colquitt",0.138748585027871
"Stafford",0.138463906824713
"Cleveland",0.138418221331346
"Habersham",0.138356224640098
"Muskogee",0.137885902534425
"Madison",0.137333345377924
"Mason",0.137024595090101
"Pendleton",0.136959298647019
"Pierce",0.136502005726499
"Pinal",0.136491770078499
"Russell",0.136438711556863
"Brunswick",0.135622646008708
"Hardin",0.135485225514325
"Scott",0.135260074785698
"Fayette",0.135208412959042
"Tuscarawas",0.135090842166351
"Rowan",0.134882113820297
"Hancock",0.13474989970124
"Osceola",0.134748204979861
"O'Brien",0.134724591018004
"Warren",0.134694265097055
"Santa Rosa",0.134474076502617
"Pima",0.13444065298547
"Newaygo",0.134406094310899
"Clinton",0.134396000403077
"Worth",0.134357693942177
"Comal",0.134295824950787
"Thayer",0.134279179541028
"Wexford",0.134222933229355
"Madison",0.13420574358878
"Stark",0.1338946109946
"Robertson",0.133786605926667
"Hyde",0.133710721041154
"Winnebago",0.133487152343231
"Ionia",0.133136428496054
"Georgetown",0.133045151605409
"Houston",0.132778021019521
"Whitfield",0.132659370083859
"Wright",0.132616897287994
"Kittitas",0.132433376976241
"Coahoma",0.132429927664218
"Bourbon",0.13240002623965
"Cowlitz",0.132399022181056
"Anderson",0.132279098237666
"Woodbury",0.131966806372634
"Nodaway",0.131939210765625
"Cape Girardeau",0.13169783802165
"Cache",0.131672269244097
"Benton",0.131603538709639
"Baxter",0.131594318516059
"Burnett",0.131570791230953
"Bee",0.131568526996909
"Howard",0.131372708548465
"Harrison",0.131177486376764
"Baker",0.131171970839342
"Franklin",0.130979772065962
"St. Charles",0.130348524158952
"Sumner",0.130346851259246
"Crawford",0.129758923885156
"Lynn",0.129665478582701
"Hardin",0.12953830471642
"Randolph",0.129367013459398
"Bastrop",0.129338850167095
"Chenango",0.128891234046506
"Fannin",0.128848215045849
"Ellis",0.128649380542646
"Barton",0.128603016922761
"Dawson",0.128392650404352
"Jackson",0.128214687095365
"Lincoln",0.128069930138902
"Canyon",0.127938320841964
"LaPorte",0.127859363120121
"Grainger",0.127640407562558
"Monroe",0.127530017068093
"Crawford",0.127504294598825
"Limestone",0.127172165733612
"Throckmorton",0.126520843828516
"Harrison",0.126482523068929
"Jefferson",0.126423034042422
"Mitchell",0.126402094174154
"Baraga",0.126210910299326
"Hancock",0.12576720554944
"Webb",0.125764271314493
"Cheatham",0.1257083667327
"Brown",0.125605720700431
"Dearborn",0.125597640779695
"Schuyler",0.125293915998507
"Monroe",0.125143627008503
"Kenedy",0.125056633905286
"Jo Daviess",0.12484896255293
"Coke",0.124798928553298
"Summit",0.124687232549522
"Mississippi",0.124596216266769
"Lycoming",0.12415631894786
"Marion",0.123960460461417
"Marshall",0.12391815210689
"Colbert",0.123862221709017
"Greene",0.123715154944405
"Caddo",0.123661023429009
"Schoharie",0.123288452475357
"Jefferson",0.122865759866638
"Wakulla",0.122470605819491
"Calhoun",0.122108126938864
"Lafayette",0.121666999783842
"Smith",0.121169779760413
"Carroll",0.12097353136849
"Lafayette",0.120872955175326
"Washington",0.120675393782655
"Seward",0.120582987472972
"Sanpete",0.120512608598905
"Clay",0.120388516225129
"Jackson",0.120385270457934
"St. Francis",0.120227407749366
"Berkeley",0.120032405815217
"Llano",0.119912447234158
"Kendall",0.119822875826885
"Clark",0.119733581286069
"Jasper",0.119464930356375
"Wayne",0.119057586940274
"Walla Walla",0.118856876274168
"Smith",0.118677466548703
"Finney",0.118544493899156
"Montgomery",0.11852193752387
"Taney",0.118511078361738
"Caroline",0.118407863667145
"King and Queen",0.118324466801883
"Chippewa",0.11808662225909
"Kootenai",0.117956348349481
"Austin",0.117640279000859
"Garfield",0.117571385329793
"DeKalb",0.117365625331984
"Union",0.117314161475775
"Citrus",0.116935651621315
"Lapeer",0.116502083027501
"Lake",0.116293397160048
"Mason",0.116029798228372
"Jackson",0.115786855522501
"Franklin",0.115659516694395
"Fayette",0.115561530591472
"Hale",0.11528337389059
"Hardeman",0.115181891516221
"Appomattox",0.115163248414254
"Washita",0.11482482558238
"Whitley",0.114248827846676
"Chaffee",0.114089596524694
"Oconto",0.114039545128769
"Otsego",0.114038253744812
"Dawson",0.113624457263191
"Adams",0.113594776402705
"Stanton",0.11351685748884
"Racine",0.113420987147055
"Venango",0.113083809671779
"Greenbrier",0.11307734758995
"Johnson",0.112883305074283
"Camden",0.112625255027537
"Barbour",0.112610660506545
"Jackson",0.112584795602289
"Baker",0.112516723190642
"Boone",0.112364419529288
"Kewaunee",0.112242429469016
"Moultrie",0.112076929509334
"Winneshiek",0.111896477137294
"Westmoreland",0.111814427868031
"Matagorda",0.111700293345228
"Alcona",0.111163421082502
"San Benito",0.111069611112847
"Mono",0.110976068673615
"Lehigh",0.110909348671159
"Hardeman",0.110815826452234
"Payne",0.110750089201257
"Chilton",0.110207823971842
"Hyde",0.109681399587922
"Jenkins",0.109537664070411
"Fayette",0.109461949747608
"Prince Edward",0.109110620520697
"Morgan",0.108914120777455
"Ashtabula",0.108869421347436
"Buffalo",0.108813172150462
"Craighead",0.108366176244775
"Aurora",0.108340625841068
"Wheatland",0.108193818670102
"Steele",0.107945241513574
"Codington",0.107676371582547
"Rush",0.107588493632421
"Mitchell",0.107369053168331
"Nemaha",0.107365065144865
"Osage",0.107280278390891
"Knox",0.107273322912663
"Aiken",0.107234379787559
"Republic",0.107204197899323
"Kit Carson",0.107179491534997
"Furnas",0.107131279232185
"Comanche",0.106871606641608
"Wetzel",0.106848451423557
"Kiowa",0.10684468151663
"Laurens",0.106815505960362
"Giles",0.106791409705752
"Richland",0.106720302659141
"Lowndes",0.106501665217366
"Washington",0.106387663674494
"Jefferson",0.106365931084051
"Rice",0.106050608490638
"Lea",0.105430376403812
"Warren",0.105359845093766
"St. Croix",0.105042524038264
"Kershaw",0.10431394923106
"Wells",0.104258159852772
"Hempstead",0.104205895292334
"Mercer",0.104116882476507
"Trempealeau",0.104083414389616
"Noble",0.103995837492203
"Torrance",0.103849923619504
"Scotts Bluff",0.103577132586117
"Iroquois",0.103522141102795
"Cedar",0.103521382111959
"Jackson",0.10350426327939
"Decatur",0.103404310496697
"Jasper",0.103304876460416
"Logan",0.103121359722405
"Jefferson",0.103036828957927
"Carroll",0.102977468827491
"Johnson",0.102477898000344
"Wood",0.102445975749998
"Cowley",0.102297317825731
"Frio",0.102124622366295
"Talladega",0.101565692102732
"Green Lake",0.101559518871425
"Roger Mills",0.101021334416344
"Tallapoosa",0.100762279650973
"Saline",0.100695647328788
"Kemper",0.100664037444555
"Klamath",0.100654229073931
"Shelby",0.100546688609386
"Morrison",0.100414996075546
"Clearfield",0.100340547541433
"Linn",0.100329699292995
"Colusa",0.100161465452529
"Shelby",0.100134602967889
"LaGrange",0.0998219060963548
"Cascade",0.0996755091656286
"Douglas",0.099005667507316
"Fannin",0.0984465458912954
"Washington",0.098162720933751
"Juniata",0.0981191142137726
"McCormick",0.0980605437407796
"Talbot",0.0978159019362152
"Roane",0.0977568236555434
"Henderson",0.0976549215455196
"Bamberg",0.0976370248073025
"Thurston",0.0974455925918831
"Stafford",0.0971441869076239
"Monroe",0.0969675169602322
"Huerfano",0.0969362900176383
"Carroll",0.096775984209514
"Hughes",0.0964078852674874
"Columbia",0.0963608281723252
"Grimes",0.0963252305405684
"Clark",0.0961454518975956
"Red River",0.096002191515934
"Chesterfield",0.0958241622909213
"Kaufman",0.0956268233421882
"Walthall",0.0954645421857359
"Erie",0.0954386433644654
"Geary",0.0954194860683006
"Lyon",0.0952865922012208
"Wise",0.0952065826929357
"Macon",0.0950857117280352
"Lewis",0.0950854947377094
"Desha",0.0950591332682614
"Greene",0.0950403568946006
"Dare",0.0946117507041731
"Montezuma",0.0946016314512106
"Rush",0.094530275635303
"Benton",0.0944745908500445
"Jefferson Davis",0.09437123804878
"Laurens",0.0943515520219385
"Morgan",0.0943003742850392
"Payette",0.0940694718209616
"Jefferson",0.0939736594593183
"Prowers",0.0939217657617832
"Monroe",0.0938640448368925
"Oneida",0.0936656806424776
"Clinton",0.0936325384023539
"Perry",0.0936030932327412
"Shelby",0.0935433941181205
"Vinton",0.0930100720770428
"Pope",0.0929641891782622
"Highland",0.0928132633028476
"Greene",0.0927591181696804
"Harrison",0.0926929539582913
"Douglas",0.0925385797941502
"Clay",0.092504508434004
"Mesa",0.0924470313332922
"Lane",0.091935334231595
"Winkler",0.0918474952275584
"Marion",0.0918426651820516
"Wabash",0.0917020698323416
"Tucker",0.0916911410359195
"Franklin",0.0915682316576181
"Douglas",0.091540690962151
"Snohomish",0.0914679698858473
"Callaway",0.0911323997303548
"Doña Ana",0.0910654235385981
"Pike",0.0909623061940161
"Montgomery",0.0908325983788379
"Mahoning",0.0908192478806185
"Titus",0.0907104932220991
"Bates",0.0906885482740506
"Scott",0.0906520838631364
"Price",0.0906417557021352
"Platte",0.0904949555457428
"Washburn",0.0904929050709117
"Des Moines",0.089835711642871
"Maverick",0.0896635237359652
"Randolph",0.0896248215319143
"Pottawatomie",0.0896184709491774
"Traill",0.0895405252915313
"Franklin",0.0894816219782867
"McMinn",0.0893348007339069
"Red Lake",0.089257804104675
"Meigs",0.0891877685605922
"Macoupin",0.0890008047397187
"Monroe",0.0888935304858912
"Dubois",0.0886853258959785
"Washington",0.0886357537368532
"Lawrence",0.0886342663616303
"Hamilton",0.0885706956830065
"Deschutes",0.0885033152808306
"Benton",0.0884853438124398
"Davison",0.0883639593257902
"Gwinnett",0.0883011309412701
"Fulton",0.0881335544335085
"Hinds",0.0880052037845415
"Scotland",0.08787435651537
"Skagit",0.0878627779091736
"Piatt",0.0878471954417959
"Polk",0.0876162142327749
"Deuel",0.087610669655946
"Taos",0.0875706085235102
"Lee",0.0871540932008183
"Laurel",0.0870228030070126
"Telfair",0.0869489100425661
"Huntingdon",0.0868521083609881
"Mason",0.086817861835025
"Grayson",0.0866584390176372
"Coweta",0.0865796063979424
"Laramie",0.0861984071748362
"Washington",0.0859455306668056
"Warren",0.0859110758526226
"Castro",0.0858853450597773
"Russell",0.0858576506172183
"McPherson",0.0857472262322262
"Sawyer",0.0857469108456668
"Teton",0.085722811159476
"Baylor",0.085686340568291
"Marshall",0.0853394150526048
"Bryan",0.0853198543867232
"Charlevoix",0.0852458373180084
"Ware",0.0851752605785738
"Wilcox",0.0851096018299247
"Kanawha",0.0847639510816923
"Churchill",0.0845210678161419
"Delaware",0.0844280138519833
"Lawrence",0.0844134183517713
"Shackelford",0.0843413078462769
"Grady",0.0839001242049034
"Potter",0.0837467575989364
"Wise",0.0836929617932005
"Randall",0.083690322567925
"Sherman",0.0836635746618574
"Archer",0.0834197800901402
"Howell",0.0831751328721128
"Sandoval",0.0831575115890943
"Wythe",0.0830871154500303
"Logan",0.0827039144213611
"Yazoo",0.0826719890953394
"Rusk",0.0822737424318291
"Newton",0.0821792373714248
"Forrest",0.082134832073603
"Ashley",0.0821058776080144
"Howard",0.0818862385434522
"Bryan",0.0818433709672596
"Lincoln",0.0817410836611181
"Madison",0.0815805211435379
"Mercer",0.0815595708449489
"Converse",0.0814898121040384
"Fremont",0.0814553533650405
"Bedford",0.0813218804113074
"Kimball",0.0810732218401459
"Russell",0.0810382183715597
"Marion",0.0809795593731963
"Northumberland",0.0809232547521069
"Charlotte",0.0808577028865607
"Hancock",0.0807974876032885
"Essex",0.0805896369052808
"Muhlenberg",0.0805334517983156
"Pottawattamie",0.0805272808611634
"Fayette",0.0804539555660756
"Effingham",0.080431805094995
"Sierra",0.0802579057902104
"Emmet",0.0799772270781114
"George",0.0798131389662774
"Ralls",0.079788537384964
"Grays Harbor",0.0797669153277789
"Patrick",0.0794522415606257
"Harrison",0.0794387755530023
"Pitkin",0.0793541521684976
"Buffalo",0.0791696202769867
"Door",0.0784990061557005
"Stewart",0.0782474264093421
"Tehama",0.0781777467675131
"Luna",0.0781141001426781
"DeSoto",0.0778874748186519
"Hernando",0.0777695407062296
"Carroll",0.0777075584318994
"Okaloosa",0.0776334857461612
"Madison",0.077597994516217
"Jasper",0.0775017000777614
"Gibson",0.077350012304155
"Hawkins",0.0772688853979049
"Barren",0.0772203319269297
"Claiborne",0.0770568160651853
"Grant",0.0769541364896589
"Cavalier",0.0766959601915878
"Buchanan",0.0766261273507554
"Portage",0.0766024007617852
"Barnes",0.0765352954681973
"Pickaway",0.0762148416315463
"Dinwiddie",0.07611823564813
"Cass",0.0759342430565731
"Lamb",0.0758816596550892
"Cheyenne",0.0758222234056869
"Coles",0.0757059994037333
"Burnet",0.0755735101269604
"Shenandoah",0.0754361638639641
"Clark",0.0754312073056003
"Jackson",0.075135005252122
"Custer",0.0749425606384741
"Cassia",0.0748074147779093
"Appanoose",0.0747915623557521
"Lincoln",0.0746474139859854
"Monroe",0.074632615509657
"Waller",0.0745560987601257
"White",0.074106714012066
"Loudoun",0.074077048780593
"Knox",0.0734174184793686
"Taylor",0.0732985653955465
"Ashland",0.0732660649939842
"Midland",0.0731203105527159
"Guernsey",0.0730875992814159
"Gadsden",0.0730488126041554
"Knox",0.0729025429710259
"Jefferson",0.0728850160346946
"Yellowstone",0.0728789039029874
"Love",0.0725667285773694
"Jerauld",0.0724864505766848
"Decatur",0.0723853897475218
"Campbell",0.0722817712523711
"Bath",0.0722268114868254
"Columbiana",0.0722111653301025
"Gonzales",0.0721684153958613
"Page",0.072107305205237
"McCulloch",0.0719194143445108
"Caroline",0.0718899300308211
"Lee",0.071661688526612
"Swain",0.0714875373543049
"Montgomery",0.0714396629201508
"Ouray",0.0712108615353243
"Woodford",0.0711181586924218
"Whitman",0.0709102725884342
"Erath",0.0708615977228892
"Washoe",0.0708413422261785
"Oceana",0.0707130839891754
"Sedgwick",0.0702989744907647
"Pulaski",0.0700101374193355
"Thomas",0.0699108684054598
"Polk",0.0695922535661213
"Obion",0.0695192263667341
"Burleigh",0.0694205124345225
"Humphreys",0.0693514504333355
"Highland",0.0691952285144219
"Grant",0.0691576878598844
"Dale",0.0686415455890568
"Crawford",0.068551105239665
"Little River",0.0685362146808511
"Christian",0.0684934564087527
"Washington",0.068466104829369
"Gem",0.0683868993096642
"Cass",0.0682303519170567
"Washington",0.0681800268954292
"Conway",0.0681683907371869
"La Plata",0.0681451760907724
"Blount",0.0681434636108719
"Pike",0.0681088347899036
"Gulf",0.0679817238207653
"Barber",0.0679813012223487
"Tioga",0.0679195525208564
"Daviess",0.0678573285338203
"Lincoln",0.067769192556235
"Knox",0.0677457700534592
"Valley",0.0676768000474751
"Kalkaska",0.0676724295871927
"Greeley",0.0676675262440542
"Lincoln",0.0676504695076991
"Dickey",0.0676380276385668
"Dorchester",0.0676170650629914
"Mecosta",0.0675934670690891
"Garfield",0.0675678852398354
"Oscoda",0.0675645364916993
"Gogebic",0.0675113348380159
"Warren",0.0673889683185431
"Buchanan",0.067368899814141
"Mahaska",0.0673367934937008
"Bannock",0.0672602845790124
"Harlan",0.0672572389646904
"Clare",0.0671268542514225
"Wilson",0.0671171682066738
"Franklin",0.0671136984238752
"Grant",0.0671055002981832
"Grant",0.0671010814420375
"York",0.0670525626359578
"Jefferson",0.0670518644221824
"Seward",0.0670426264089428
"Marion",0.0670147812098605
"Quay",0.0670091070215845
"Fillmore",0.0669700315239537
"Franklin",0.066905007760476
"Haskell",0.0668275379705651
"Greene",0.0668180894093718
"Lincoln",0.0667978479603018
"Lake",0.0667688293974143
"Crow Wing",0.0667614039303883
"Buena Vista",0.0665430650303741
"McClain",0.066539228139253
"Stark",0.0665150353452028
"Waukesha",0.0665032659595926
"Jackson",0.0664811132335445
"Bon Homme",0.066389019739624
"Weakley",0.0663815838170422
"Jefferson",0.0661445469860234
"Randolph",0.0661236985029952
"Green",0.0660420038464859
"Leake",0.06596254582293
"Livingston",0.0659465026691941
"Lyon",0.065713665874183
"Wagoner",0.0653534133976099
"Butler",0.0653461447302428
"Cherokee",0.0653373057025279
"Shelby",0.0652860937117708
"Cleburne",0.0652011115502754
"Pierce",0.0651627669344128
"Upshur",0.0651517357204011
"Henry",0.06508008937506
"Woodruff",0.0649846205763836
"Ohio",0.0647571298681947
"Barton",0.0647046941761278
"Sevier",0.0645792653224169
"Caribou",0.0644062023643096
"Cherokee",0.0643533614084046
"Miller",0.064341253228061
"Inyo",0.0641722130258374
"Humboldt",0.0641579372330716
"Chambers",0.0640074929330013
"Sarasota",0.0637639679920639
"Beaver",0.0637119861887676
"Linn",0.0636715406784986
"Raleigh",0.0633590135314049
"Stone",0.0633322601077539
"Clarion",0.0633111306928242
"Morgan",0.0632009471841742
"Carbon",0.0630186698781187
"Lawrence",0.0629385261604683
"Pike",0.0628971448163721
"Scioto",0.0626584112377439
"Turner",0.0625159504664888
"Pennington",0.0624684852621094
